TeamModel,CoachModel,SquadModel,PlayoffModel,AccuracyScore,ManualAccuracy
LinearRegression,LinearRegression,GradientBoosting,DecisionTree,33.33333333333333,33.33333333333333
LinearRegression,DecisionTree,DecisionTree,KNN,33.33333333333333,33.33333333333333
LinearRegression,DecisionTree,DecisionTree,DecisionTree,33.33333333333333,33.33333333333333
DecisionTree,RandomForest,AdaBoost,KNN,33.33333333333333,33.33333333333333
DecisionTree,RandomForest,AdaBoost,SVC,33.33333333333333,33.33333333333333
DecisionTree,GradientBoosting,RandomForest,RandomForest,33.33333333333333,33.33333333333333
DecisionTree,GradientBoosting,GradientBoosting,SVC,33.33333333333333,33.33333333333333
DecisionTree,AdaBoost,GradientBoosting,RandomForest,33.33333333333333,33.33333333333333
DecisionTree,AdaBoost,AdaBoost,DecisionTree,33.33333333333333,33.33333333333333
DecisionTree,AdaBoost,AdaBoost,LogisticRegression,33.33333333333333,33.33333333333333
DecisionTree,AdaBoost,AdaBoost,ExtraTrees,33.33333333333333,33.33333333333333
DecisionTree,AdaBoost,LinearRegression,SVC,33.33333333333333,33.33333333333333
DecisionTree,LinearRegression,LinearRegression,LogisticRegression,33.33333333333333,33.33333333333333
DecisionTree,LinearRegression,LinearRegression,ExtraTrees,33.33333333333333,33.33333333333333
DecisionTree,DecisionTree,DecisionTree,NaiveBayes,33.33333333333333,33.33333333333333
RandomForest,GradientBoosting,RandomForest,SVC,20.0,33.33333333333333
RandomForest,GradientBoosting,RandomForest,LogisticRegression,20.0,33.33333333333333
RandomForest,GradientBoosting,RandomForest,MLPClassifier,20.0,33.33333333333333
RandomForest,GradientBoosting,RandomForest,QuadraticDiscriminantAnalysis,20.0,33.33333333333333
RandomForest,LinearRegression,RandomForest,RandomForest,20.0,33.33333333333333
AdaBoost,DecisionTree,RandomForest,DecisionTree,20.0,33.33333333333333
DecisionTree,AdaBoost,AdaBoost,KNN,20.0,33.33333333333333
LinearRegression,DecisionTree,RandomForest,LogisticRegression,73.33333333333333,20.0
LinearRegression,DecisionTree,RandomForest,GradientBoosting,73.33333333333333,20.0
DecisionTree,LinearRegression,RandomForest,SVC,73.33333333333333,20.0
RandomForest,RandomForest,AdaBoost,ExtraTrees,60.0,20.0
RandomForest,AdaBoost,DecisionTree,QuadraticDiscriminantAnalysis,60.0,20.0
GradientBoosting,LinearRegression,GradientBoosting,SVC,60.0,20.0
LinearRegression,DecisionTree,GradientBoosting,RandomForest,60.0,20.0
DecisionTree,AdaBoost,DecisionTree,MLPClassifier,60.0,20.0
RandomForest,AdaBoost,GradientBoosting,RandomForest,46.666666666666664,20.0
RandomForest,AdaBoost,LinearRegression,KNN,46.666666666666664,20.0
RandomForest,AdaBoost,DecisionTree,ExtraTrees,46.666666666666664,20.0
RandomForest,DecisionTree,GradientBoosting,RandomForest,46.666666666666664,20.0
RandomForest,DecisionTree,GradientBoosting,GradientBoosting,46.666666666666664,20.0
RandomForest,DecisionTree,AdaBoost,KNN,46.666666666666664,20.0
GradientBoosting,GradientBoosting,DecisionTree,GradientBoosting,46.666666666666664,20.0
AdaBoost,RandomForest,GradientBoosting,GradientBoosting,46.666666666666664,20.0
AdaBoost,GradientBoosting,RandomForest,SVC,46.666666666666664,20.0
AdaBoost,GradientBoosting,RandomForest,GradientBoosting,46.666666666666664,20.0
AdaBoost,LinearRegression,RandomForest,MLPClassifier,46.666666666666664,20.0
AdaBoost,LinearRegression,RandomForest,QuadraticDiscriminantAnalysis,46.666666666666664,20.0
AdaBoost,LinearRegression,DecisionTree,ExtraTrees,46.666666666666664,20.0
AdaBoost,DecisionTree,GradientBoosting,GradientBoosting,46.666666666666664,20.0
LinearRegression,DecisionTree,AdaBoost,SVC,46.666666666666664,20.0
DecisionTree,RandomForest,GradientBoosting,RandomForest,46.666666666666664,20.0
DecisionTree,AdaBoost,LinearRegression,QuadraticDiscriminantAnalysis,46.666666666666664,20.0
DecisionTree,LinearRegression,AdaBoost,AdaBoost,46.666666666666664,20.0
RandomForest,GradientBoosting,RandomForest,AdaBoost,33.33333333333333,20.0
RandomForest,GradientBoosting,RandomForest,NaiveBayes,33.33333333333333,20.0
RandomForest,GradientBoosting,AdaBoost,AdaBoost,33.33333333333333,20.0
RandomForest,GradientBoosting,AdaBoost,NaiveBayes,33.33333333333333,20.0
GradientBoosting,GradientBoosting,AdaBoost,MLPClassifier,33.33333333333333,20.0
GradientBoosting,GradientBoosting,AdaBoost,QuadraticDiscriminantAnalysis,33.33333333333333,20.0
GradientBoosting,GradientBoosting,LinearRegression,KNN,33.33333333333333,20.0
AdaBoost,DecisionTree,RandomForest,RandomForest,33.33333333333333,20.0
LinearRegression,GradientBoosting,RandomForest,MLPClassifier,33.33333333333333,20.0
LinearRegression,GradientBoosting,RandomForest,QuadraticDiscriminantAnalysis,33.33333333333333,20.0
RandomForest,AdaBoost,LinearRegression,DecisionTree,20.0,20.0
AdaBoost,DecisionTree,RandomForest,KNN,20.0,20.0
RandomForest,RandomForest,GradientBoosting,LogisticRegression,60.0,6.666666666666667
